Time[s],5651::Alt_Heading::Heading[Degrees],,Time[s],5651::mixed_position::Lat[Degrees],,Time[s],5651::mixed_position::Lon[Degrees]
53.357670,339.3600000,,53.357900,40.0149202,,53.357900,116.3740441
53.368810,339.3900000,,53.369030,40.0149217,,53.369030,116.3740434
53.377670,339.4200000,,53.377890,40.0149231,,53.377890,116.3740427
53.387660,339.4600000,,53.387880,40.0149246,,53.387880,116.3740420
53.397650,339.4900000,,53.397880,40.0149260,,53.397880,116.3740413
53.407670,339.5200000,,53.407900,40.0149275,,53.407900,116.3740406
53.417650,339.5500000,,53.417880,40.0149289,,53.417880,116.3740399
53.427660,339.5900000,,53.427890,40.0149304,,53.427890,116.3740392
53.437670,339.6200000,,53.437890,40.0149318,,53.437890,116.3740385
53.447660,339.6600000,,53.447890,40.0149333,,53.447890,116.3740378
53.457660,339.6900000,,53.457890,40.0149347,,53.457890,116.3740371
53.468780,339.7200000,,53.469010,40.0149362,,53.469010,116.3740364
53.478170,339.7500000,,53.478400,40.0149376,,53.478400,116.3740357
53.488160,339.7800000,,53.488390,40.0149391,,53.488390,116.3740350
53.497640,339.8100000,,53.497870,40.0149405,,53.497870,116.3740343
53.507650,339.8500000,,53.507880,40.0149420,,53.507880,116.3740336
53.517630,339.8800000,,53.517850,40.0149434,,53.517850,116.3740329
53.527620,339.9100000,,53.527850,40.0149449,,53.527850,116.3740322
53.537620,339.9400000,,53.537850,40.0149463,,53.537850,116.3740315
53.547620,339.9800000,,53.547840,40.0149478,,53.547840,116.3740308
53.557620,340.0200000,,53.557840,40.0149493,,53.557840,116.3740301
53.568750,340.0500000,,53.568980,40.0149507,,53.568980,116.3740294
53.577630,340.0800000,,53.577860,40.0149522,,53.577860,116.3740287
53.587620,340.1100000,,53.587850,40.0149536,,53.587850,116.3740280
53.597620,340.1400000,,53.597850,40.0149551,,53.597850,116.3740274
53.607610,340.1700000,,53.607840,40.0149566,,53.607840,116.3740267
53.617620,340.2100000,,53.617840,40.0149580,,53.617840,116.3740260
53.627610,340.2400000,,53.627830,40.0149595,,53.627830,116.3740253
53.637610,340.2800000,,53.637840,40.0149609,,53.637840,116.3740246
53.647610,340.3100000,,53.647830,40.0149624,,53.647830,116.3740239
53.657610,340.3400000,,53.657840,40.0149639,,53.657840,116.3740233
53.668740,340.3700000,,53.668970,40.0149653,,53.668970,116.3740226
53.678140,340.4000000,,53.678370,40.0149668,,53.678370,116.3740219
53.688110,340.4400000,,53.688340,40.0149682,,53.688340,116.3740212
53.697610,340.4700000,,53.697840,40.0149697,,53.697840,116.3740205
53.707610,340.5000000,,53.707840,40.0149712,,53.707840,116.3740199
53.717610,340.5300000,,53.717830,40.0149726,,53.717830,116.3740192
53.727600,340.5600000,,53.727830,40.0149741,,53.727830,116.3740185
53.737600,340.5900000,,53.737830,40.0149755,,53.737830,116.3740178
53.747620,340.6300000,,53.747850,40.0149770,,53.747850,116.3740172
53.757610,340.6600000,,53.757830,40.0149785,,53.757830,116.3740165
53.768720,340.6900000,,53.768950,40.0149799,,53.768950,116.3740158
53.777590,340.7200000,,53.777820,40.0149814,,53.777820,116.3740152
53.787610,340.7500000,,53.787840,40.0149829,,53.787840,116.3740145
53.797610,340.7800000,,53.797830,40.0149843,,53.797830,116.3740138
53.807600,340.8100000,,53.807820,40.0149858,,53.807820,116.3740132
53.817590,340.8400000,,53.817820,40.0149873,,53.817820,116.3740125
53.827590,340.8700000,,53.827820,40.0149887,,53.827820,116.3740118
53.837600,340.9000000,,53.837820,40.0149902,,53.837820,116.3740112
53.847590,340.9300000,,53.847820,40.0149916,,53.847820,116.3740105
53.857590,340.9600000,,53.857820,40.0149931,,53.857820,116.3740098
53.868720,340.9900000,,53.868950,40.0149946,,53.868950,116.3740092
53.878010,341.0200000,,53.878230,40.0149960,,53.878230,116.3740085
53.888220,341.0600000,,53.888440,40.0149975,,53.888440,116.3740079
53.897600,341.0900000,,53.897820,40.0149990,,53.897820,116.3740072
53.907580,341.1200000,,53.907800,40.0150004,,53.907800,116.3740066
53.917570,341.1500000,,53.917790,40.0150019,,53.917790,116.3740059
53.927560,341.1700000,,53.927790,40.0150034,,53.927790,116.3740052
53.937590,341.2000000,,53.937810,40.0150048,,53.937810,116.3740046
53.947590,341.2300000,,53.947810,40.0150063,,53.947810,116.3740039
53.957570,341.2600000,,53.957800,40.0150078,,53.957800,116.3740033
53.968700,341.2900000,,53.968930,40.0150093,,53.968930,116.3740026
53.977560,341.3200000,,53.977780,40.0150107,,53.977780,116.3740020
53.987570,341.3500000,,53.987790,40.0150122,,53.987790,116.3740013
53.997560,341.3800000,,53.997790,40.0150137,,53.997790,116.3740007
54.007570,341.4100000,,54.007790,40.0150151,,54.007790,116.3740001
54.017570,341.4400000,,54.017800,40.0150166,,54.017800,116.3739994
54.027570,341.4700000,,54.027790,40.0150181,,54.027790,116.3739988
54.037560,341.5000000,,54.037790,40.0150195,,54.037790,116.3739981
54.047570,341.5200000,,54.047790,40.0150210,,54.047790,116.3739975
54.057560,341.5500000,,54.057790,40.0150225,,54.057790,116.3739968
54.068690,341.5800000,,54.068920,40.0150240,,54.068920,116.3739962
54.078020,341.6100000,,54.078250,40.0150254,,54.078250,116.3739956
54.088220,341.6400000,,54.088440,40.0150269,,54.088440,116.3739949
54.097560,341.6700000,,54.097790,40.0150284,,54.097790,116.3739943
54.107560,341.7000000,,54.107790,40.0150298,,54.107790,116.3739937
54.117560,341.7300000,,54.117790,40.0150313,,54.117790,116.3739930
54.127580,341.7600000,,54.127810,40.0150328,,54.127810,116.3739924
54.137550,341.7800000,,54.137780,40.0150343,,54.137780,116.3739918
54.147540,341.8100000,,54.147770,40.0150357,,54.147770,116.3739911
54.157540,341.8400000,,54.157770,40.0150372,,54.157770,116.3739905
54.168700,341.8700000,,54.168930,40.0150387,,54.168930,116.3739899
54.177550,341.9000000,,54.177780,40.0150402,,54.177780,116.3739892
54.187560,341.9300000,,54.187790,40.0150416,,54.187790,116.3739886
54.197560,341.9500000,,54.197790,40.0150431,,54.197790,116.3739880
54.207550,341.9800000,,54.207790,40.0150446,,54.207790,116.3739873
54.217560,342.0100000,,54.217780,40.0150461,,54.217780,116.3739867
54.227540,342.0400000,,54.227770,40.0150476,,54.227770,116.3739861
54.237540,342.0700000,,54.237780,40.0150490,,54.237780,116.3739855
54.247540,342.1000000,,54.247770,40.0150505,,54.247770,116.3739848
54.257540,342.1300000,,54.257770,40.0150520,,54.257770,116.3739842
54.268700,342.1500000,,54.268930,40.0150534,,54.268930,116.3739836
54.278050,342.1800000,,54.278280,40.0150549,,54.278280,116.3739830
54.288110,342.2100000,,54.288340,40.0150564,,54.288340,116.3739824
54.297550,342.2400000,,54.297780,40.0150579,,54.297780,116.3739817
54.307560,342.2700000,,54.307790,40.0150593,,54.307790,116.3739811
54.317560,342.3000000,,54.317780,40.0150608,,54.317780,116.3739805
54.327550,342.3200000,,54.327780,40.0150623,,54.327780,116.3739799
54.337550,342.3500000,,54.337780,40.0150637,,54.337780,116.3739793
54.347550,342.3800000,,54.347770,40.0150652,,54.347770,116.3739787
54.357560,342.4100000,,54.357790,40.0150667,,54.357790,116.3739781
54.368690,342.4400000,,54.368920,40.0150681,,54.368920,116.3739775
54.377550,342.4700000,,54.377770,40.0150696,,54.377770,116.3739768
54.387550,342.4900000,,54.387770,40.0150711,,54.387770,116.3739762
54.397550,342.5200000,,54.397770,40.0150725,,54.397770,116.3739756
54.407550,342.5500000,,54.407780,40.0150740,,54.407780,116.3739750
54.417530,342.5800000,,54.417760,40.0150755,,54.417760,116.3739744
54.427550,342.6100000,,54.427770,40.0150770,,54.427770,116.3739738
54.437540,342.6400000,,54.437770,40.0150784,,54.437770,116.3739732
54.447540,342.6600000,,54.447770,40.0150799,,54.447770,116.3739726
54.457530,342.6900000,,54.457760,40.0150814,,54.457760,116.3739720
54.468680,342.7200000,,54.468910,40.0150828,,54.468910,116.3739714
54.477860,342.7500000,,54.478090,40.0150843,,54.478090,116.3739708
54.488030,342.7800000,,54.488260,40.0150858,,54.488260,116.3739702
54.497530,342.8100000,,54.497760,40.0150873,,54.497760,116.3739696
54.507540,342.8400000,,54.507760,40.0150887,,54.507760,116.3739690
54.517520,342.8700000,,54.517740,40.0150902,,54.517740,116.3739684
54.527500,342.8900000,,54.527730,40.0150917,,54.527730,116.3739678
54.537510,342.9200000,,54.537740,40.0150932,,54.537740,116.3739672
54.547520,342.9500000,,54.547750,40.0150947,,54.547750,116.3739666
54.557510,342.9700000,,54.557730,40.0150961,,54.557730,116.3739660
54.568650,343.0000000,,54.568880,40.0150976,,54.568880,116.3739654
54.577510,343.0300000,,54.577740,40.0150991,,54.577740,116.3739649
54.587510,343.0600000,,54.587740,40.0151006,,54.587740,116.3739643
54.597510,343.0800000,,54.597740,40.0151021,,54.597740,116.3739637
54.607510,343.1100000,,54.607740,40.0151036,,54.607740,116.3739631
54.617490,343.1400000,,54.617720,40.0151050,,54.617720,116.3739625
54.627510,343.1700000,,54.627740,40.0151065,,54.627740,116.3739619
54.637510,343.1900000,,54.637740,40.0151080,,54.637740,116.3739613
54.647500,343.2200000,,54.647730,40.0151095,,54.647730,116.3739607
54.657500,343.2500000,,54.657730,40.0151110,,54.657730,116.3739602
54.668650,343.2800000,,54.668870,40.0151125,,54.668870,116.3739596
54.678020,343.3100000,,54.678250,40.0151139,,54.678250,116.3739590
54.688030,343.3300000,,54.688260,40.0151154,,54.688260,116.3739584
54.697500,343.3600000,,54.697730,40.0151169,,54.697730,116.3739578
54.707500,343.3900000,,54.707720,40.0151184,,54.707720,116.3739573
54.717490,343.4200000,,54.717720,40.0151199,,54.717720,116.3739567
54.727490,343.4400000,,54.727720,40.0151214,,54.727720,116.3739561
54.737490,343.4800000,,54.737720,40.0151229,,54.737720,116.3739555
54.747500,343.5000000,,54.747730,40.0151244,,54.747730,116.3739549
54.757500,343.5300000,,54.757720,40.0151258,,54.757720,116.3739544
54.768620,343.5600000,,54.768850,40.0151273,,54.768850,116.3739538
54.777500,343.5900000,,54.777720,40.0151288,,54.777720,116.3739532
54.787500,343.6100000,,54.787730,40.0151303,,54.787730,116.3739527
54.797500,343.6400000,,54.797730,40.0151318,,54.797730,116.3739521
54.807490,343.6600000,,54.807720,40.0151333,,54.807720,116.3739515
54.817490,343.6900000,,54.817720,40.0151348,,54.817720,116.3739509
54.827480,343.7200000,,54.827710,40.0151363,,54.827710,116.3739504
54.837470,343.7500000,,54.837700,40.0151378,,54.837700,116.3739498
54.847470,343.7700000,,54.847700,40.0151392,,54.847700,116.3739492
54.857480,343.8000000,,54.857710,40.0151407,,54.857710,116.3739487
54.868620,343.8300000,,54.868850,40.0151422,,54.868850,116.3739481
54.877850,343.8600000,,54.878080,40.0151437,,54.878080,116.3739475
54.887940,343.8800000,,54.888170,40.0151452,,54.888170,116.3739470
54.897480,343.9100000,,54.897710,40.0151467,,54.897710,116.3739464
54.907470,343.9400000,,54.907690,40.0151482,,54.907690,116.3739458
54.917470,343.9700000,,54.917690,40.0151497,,54.917690,116.3739453
54.927470,343.9900000,,54.927700,40.0151512,,54.927700,116.3739447
54.937460,344.0200000,,54.937690,40.0151527,,54.937690,116.3739441
54.947470,344.0500000,,54.947700,40.0151541,,54.947700,116.3739436
54.957480,344.0800000,,54.957710,40.0151556,,54.957710,116.3739430
54.968600,344.1100000,,54.968830,40.0151571,,54.968830,116.3739425
54.977470,344.1400000,,54.977690,40.0151586,,54.977690,116.3739419
54.987450,344.1700000,,54.987680,40.0151601,,54.987680,116.3739414
54.997460,344.2000000,,54.997700,40.0151616,,54.997700,116.3739408
55.007450,344.2300000,,55.007680,40.0151631,,55.007680,116.3739402
55.017460,344.2600000,,55.017690,40.0151646,,55.017690,116.3739397
55.027460,344.2800000,,55.027690,40.0151661,,55.027690,116.3739391
55.037460,344.3100000,,55.037690,40.0151676,,55.037690,116.3739386
55.047460,344.3400000,,55.047690,40.0151691,,55.047690,116.3739380
55.057460,344.3700000,,55.057690,40.0151706,,55.057690,116.3739375
55.068590,344.4000000,,55.068820,40.0151720,,55.068820,116.3739369
55.077870,344.4300000,,55.078100,40.0151735,,55.078100,116.3739364
55.088460,344.4500000,,55.088690,40.0151750,,55.088690,116.3739358
55.097440,344.4800000,,55.097670,40.0151765,,55.097670,116.3739353
55.107440,344.5200000,,55.107670,40.0151780,,55.107670,116.3739347
55.117450,344.5400000,,55.117680,40.0151795,,55.117680,116.3739342
55.127440,344.5700000,,55.127670,40.0151810,,55.127670,116.3739337
55.137440,344.6000000,,55.137670,40.0151825,,55.137670,116.3739331
55.147450,344.6300000,,55.147680,40.0151840,,55.147680,116.3739326
55.157440,344.6500000,,55.157670,40.0151855,,55.157670,116.3739320
55.168580,344.6800000,,55.168810,40.0151870,,55.168810,116.3739315
55.177430,344.7100000,,55.177660,40.0151885,,55.177660,116.3739310
55.187440,344.7400000,,55.187670,40.0151900,,55.187670,116.3739304
55.197430,344.7700000,,55.197660,40.0151915,,55.197660,116.3739299
55.207430,344.7900000,,55.207660,40.0151930,,55.207660,116.3739294
55.217430,344.8200000,,55.217660,40.0151945,,55.217660,116.3739288
55.227430,344.8500000,,55.227660,40.0151960,,55.227660,116.3739283
55.237430,344.8800000,,55.237660,40.0151975,,55.237660,116.3739278
55.247420,344.9100000,,55.247650,40.0151990,,55.247650,116.3739272
55.257420,344.9400000,,55.257650,40.0152005,,55.257650,116.3739267
55.268580,344.9600000,,55.268810,40.0152020,,55.268810,116.3739262
55.277970,344.9800000,,55.278200,40.0152035,,55.278200,116.3739257
55.287970,345.0100000,,55.288200,40.0152050,,55.288200,116.3739251
55.297430,345.0400000,,55.297660,40.0152065,,55.297660,116.3739246
55.307450,345.0700000,,55.307680,40.0152080,,55.307680,116.3739241
55.317440,345.1000000,,55.317670,40.0152095,,55.317670,116.3739236
55.327440,345.1300000,,55.327670,40.0152110,,55.327670,116.3739231
55.337440,345.1500000,,55.337670,40.0152125,,55.337670,116.3739226
55.347430,345.1800000,,55.347660,40.0152140,,55.347660,116.3739221
55.357420,345.2100000,,55.357650,40.0152155,,55.357650,116.3739215
55.368580,345.2300000,,55.368800,40.0152170,,55.368800,116.3739210
55.377440,345.2700000,,55.377670,40.0152185,,55.377670,116.3739205
55.387430,345.2900000,,55.387660,40.0152200,,55.387660,116.3739200
55.397440,345.3200000,,55.397670,40.0152215,,55.397670,116.3739195
55.407430,345.3500000,,55.407650,40.0152230,,55.407650,116.3739190
55.417430,345.3700000,,55.417660,40.0152245,,55.417660,116.3739185
55.427430,345.4000000,,55.427660,40.0152260,,55.427660,116.3739180
55.437430,345.4300000,,55.437650,40.0152275,,55.437650,116.3739175
55.447420,345.4600000,,55.447650,40.0152290,,55.447650,116.3739170
55.457420,345.4900000,,55.457650,40.0152305,,55.457650,116.3739165
55.468550,345.5100000,,55.468780,40.0152320,,55.468780,116.3739160
55.477960,345.5400000,,55.478190,40.0152335,,55.478190,116.3739155
55.487930,345.5700000,,55.488170,40.0152350,,55.488170,116.3739150
55.497410,345.6000000,,55.497640,40.0152365,,55.497640,116.3739145
55.507420,345.6200000,,55.507650,40.0152380,,55.507650,116.3739140
55.517400,345.6500000,,55.517630,40.0152395,,55.517630,116.3739135
55.527390,345.6800000,,55.527620,40.0152410,,55.527620,116.3739130
55.537400,345.7100000,,55.537630,40.0152425,,55.537630,116.3739125
55.547410,345.7400000,,55.547640,40.0152440,,55.547640,116.3739120
55.557400,345.7600000,,55.557640,40.0152455,,55.557640,116.3739115
55.568520,345.7900000,,55.568750,40.0152470,,55.568750,116.3739110
55.577380,345.8200000,,55.577610,40.0152485,,55.577610,116.3739105
55.587400,345.8500000,,55.587630,40.0152500,,55.587630,116.3739100
55.597390,345.8700000,,55.597620,40.0152515,,55.597620,116.3739095
55.607380,345.9000000,,55.607610,40.0152530,,55.607610,116.3739090
55.617390,345.9300000,,55.617620,40.0152545,,55.617620,116.3739085
55.627390,345.9600000,,55.627620,40.0152560,,55.627620,116.3739080
55.637380,345.9800000,,55.637610,40.0152576,,55.637610,116.3739076
55.647380,346.0100000,,55.647610,40.0152591,,55.647610,116.3739071
55.657380,346.0400000,,55.657610,40.0152606,,55.657610,116.3739066
55.668520,346.0700000,,55.668750,40.0152621,,55.668750,116.3739061
55.677750,346.0900000,,55.677980,40.0152636,,55.677980,116.3739056
55.687840,346.1200000,,55.688060,40.0152651,,55.688060,116.3739051
55.697370,346.1500000,,55.697600,40.0152666,,55.697600,116.3739046
55.707370,346.1800000,,55.707600,40.0152681,,55.707600,116.3739041
55.717370,346.2000000,,55.717600,40.0152696,,55.717600,116.3739037
55.727370,346.2300000,,55.727600,40.0152711,,55.727600,116.3739032
55.737370,346.2600000,,55.737590,40.0152726,,55.737590,116.3739027
55.747380,346.2900000,,55.747600,40.0152741,,55.747600,116.3739022
55.757370,346.3100000,,55.757590,40.0152757,,55.757590,116.3739017
55.768510,346.3400000,,55.768730,40.0152772,,55.768730,116.3739012
55.777370,346.3700000,,55.777600,40.0152787,,55.777600,116.3739008
55.787370,346.3900000,,55.787600,40.0152802,,55.787600,116.3739003
55.797360,346.4200000,,55.797590,40.0152817,,55.797590,116.3738998
55.807350,346.4500000,,55.807580,40.0152832,,55.807580,116.3738993
55.817350,346.4800000,,55.817580,40.0152847,,55.817580,116.3738989
55.827370,346.5100000,,55.827600,40.0152862,,55.827600,116.3738984
55.837360,346.5300000,,55.837590,40.0152877,,55.837590,116.3738979
55.847360,346.5600000,,55.847590,40.0152892,,55.847590,116.3738974
55.857350,346.5900000,,55.857570,40.0152908,,55.857570,116.3738970
55.868490,346.6200000,,55.868720,40.0152923,,55.868720,116.3738965
55.877680,346.6500000,,55.877920,40.0152938,,55.877920,116.3738960
55.887850,346.6700000,,55.888070,40.0152953,,55.888070,116.3738956
55.897360,346.7000000,,55.897580,40.0152968,,55.897580,116.3738951
55.907350,346.7300000,,55.907570,40.0152983,,55.907570,116.3738946
55.917360,346.7600000,,55.917590,40.0152998,,55.917590,116.3738942
55.927350,346.7900000,,55.927580,40.0153013,,55.927580,116.3738937
55.937350,346.8200000,,55.937570,40.0153028,,55.937570,116.3738932
55.947340,346.8500000,,55.947570,40.0153044,,55.947570,116.3738928
55.957350,346.8700000,,55.957570,40.0153059,,55.957570,116.3738923
55.968480,346.9000000,,55.968710,40.0153074,,55.968710,116.3738919
55.977340,346.9300000,,55.977570,40.0153089,,55.977570,116.3738914
55.987350,346.9600000,,55.987580,40.0153104,,55.987580,116.3738909
55.997350,346.9900000,,55.997580,40.0153119,,55.997580,116.3738905
